Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
MountainCarContinuous-v0      dw63724    DCOACH      0      183      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      184      -16     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      185      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      186      -8      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      187      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      188      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      189      -12     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      190      -10     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      191      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      192      -12     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      193      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      194      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      195      -9      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      196      -10     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      197      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      198      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      199      -9      0.0000
