Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   rb68310    DCOACH      0      174      -1291   0.0000
Pendulum-v0                   rb68310    DCOACH      0      175      -1257   0.0000
Pendulum-v0                   rb68310    DCOACH      0      176      -1386   0.0000
Pendulum-v0                   rb68310    DCOACH      0      177      -1496   0.0000
Pendulum-v0                   rb68310    DCOACH      0      178      -1280   0.0000
Pendulum-v0                   rb68310    DCOACH      0      179      -1242   0.0000
Pendulum-v0                   rb68310    DCOACH      0      180      -1138   0.0000
Pendulum-v0                   rb68310    DCOACH      0      181      -1248   0.0000
Pendulum-v0                   rb68310    DCOACH      0      182      -1253   0.0000
Pendulum-v0                   rb68310    DCOACH      0      183      -1366   0.0000
Pendulum-v0                   rb68310    DCOACH      0      184      -1413   0.0000
Pendulum-v0                   rb68310    DCOACH      0      185      -1199   0.0000
Pendulum-v0                   rb68310    DCOACH      0      186      -1397   0.0000
Pendulum-v0                   rb68310    DCOACH      0      187      -1302   0.0000
Pendulum-v0                   rb68310    DCOACH      0      188      -1139   0.0000
Pendulum-v0                   rb68310    DCOACH      0      189      -1499   0.0000
Pendulum-v0                   rb68310    DCOACH      0      190      -1253   0.0000
Pendulum-v0                   rb68310    DCOACH      0      191      -1421   0.0000
Pendulum-v0                   rb68310    DCOACH      0      192      -1224   0.0000
Pendulum-v0                   rb68310    DCOACH      0      193      -1291   0.0000
Pendulum-v0                   rb68310    DCOACH      0      194      -1292   0.0000
Pendulum-v0                   rb68310    DCOACH      0      195      -1492   0.0000
Pendulum-v0                   rb68310    DCOACH      0      196      -1293   0.0000
Pendulum-v0                   rb68310    DCOACH      0      197      -1268   0.0000
Pendulum-v0                   rb68310    DCOACH      0      198      -1285   0.0000
Pendulum-v0                   rb68310    DCOACH      0      199      -1501   0.0000
