Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   rb71360    DCOACH      0      89       -1075   0.0000
Pendulum-v0                   rb71360    DCOACH      0      90       -1224   0.0000
Pendulum-v0                   rb71360    DCOACH      0      91       -1115   0.0000
Pendulum-v0                   rb71360    DCOACH      0      92       -1005   0.0000
Pendulum-v0                   rb71360    DCOACH      0      93       -961    0.0000
Pendulum-v0                   rb71360    DCOACH      0      94       -996    0.0000
Pendulum-v0                   rb71360    DCOACH      0      95       -1109   0.0000
Pendulum-v0                   rb71360    DCOACH      0      96       -1139   0.0000
Pendulum-v0                   rb71360    DCOACH      0      97       -1437   0.0000
Pendulum-v0                   rb71360    DCOACH      0      98       -1102   0.0000
Pendulum-v0                   rb71360    DCOACH      0      99       -973    0.0000
Pendulum-v0                   rb71360    DCOACH      0      100      -1124   0.0000
Pendulum-v0                   rb71360    DCOACH      0      101      -1145   0.0000
Pendulum-v0                   rb71360    DCOACH      0      102      -1036   0.0000
Pendulum-v0                   rb71360    DCOACH      0      103      -1068   0.0000
Pendulum-v0                   rb71360    DCOACH      0      104      -1210   0.0000
Pendulum-v0                   rb71360    DCOACH      0      105      -1131   0.0000
Pendulum-v0                   rb71360    DCOACH      0      106      -1200   0.0000
Pendulum-v0                   rb71360    DCOACH      0      107      -1238   0.0000
Pendulum-v0                   rb71360    DCOACH      0      108      -997    0.0000
Pendulum-v0                   rb71360    DCOACH      0      109      -957    0.0000
Pendulum-v0                   rb71360    DCOACH      0      110      -1144   0.0000
Pendulum-v0                   rb71360    DCOACH      0      111      -1055   0.0000
Pendulum-v0                   rb71360    DCOACH      0      112      -1389   0.0000
Pendulum-v0                   rb71360    DCOACH      0      113      -1182   0.0000
Pendulum-v0                   rb71360    DCOACH      0      114      -1036   0.0000
Pendulum-v0                   rb71360    DCOACH      0      115      -961    0.0000
Pendulum-v0                   rb71360    DCOACH      0      116      -954    0.0000
Pendulum-v0                   rb71360    DCOACH      0      117      -1161   0.0000
Pendulum-v0                   rb71360    DCOACH      0      118      -1011   0.0000
Pendulum-v0                   rb71360    DCOACH      0      119      -1264   0.0000
Pendulum-v0                   rb71360    DCOACH      0      120      -1482   0.0000
Pendulum-v0                   rb71360    DCOACH      0      121      -1324   0.0000
Pendulum-v0                   rb71360    DCOACH      0      122      -1071   0.0000
Pendulum-v0                   rb71360    DCOACH      0      123      -1412   0.0000
Pendulum-v0                   rb71360    DCOACH      0      124      -1106   0.0000
Pendulum-v0                   rb71360    DCOACH      0      125      -972    0.0000
Pendulum-v0                   rb71360    DCOACH      0      126      -870    0.0000
Pendulum-v0                   rb71360    DCOACH      0      127      -1228   0.0000
Pendulum-v0                   rb71360    DCOACH      0      128      -946    0.0000
Pendulum-v0                   rb71360    DCOACH      0      129      -1031   0.0000
Pendulum-v0                   rb71360    DCOACH      0      130      -1236   0.0000
Pendulum-v0                   rb71360    DCOACH      0      131      -962    0.0000
Pendulum-v0                   rb71360    DCOACH      0      132      -1084   0.0000
Pendulum-v0                   rb71360    DCOACH      0      133      -1127   0.0000
Pendulum-v0                   rb71360    DCOACH      0      134      -1207   0.0000
Pendulum-v0                   rb71360    DCOACH      0      135      -1491   0.0000
Pendulum-v0                   rb71360    DCOACH      0      136      -970    0.0000
Pendulum-v0                   rb71360    DCOACH      0      137      -978    0.0000
Pendulum-v0                   rb71360    DCOACH      0      138      -1487   0.0000
Pendulum-v0                   rb71360    DCOACH      0      139      -1071   0.0000
Pendulum-v0                   rb71360    DCOACH      0      140      -1005   0.0000
Pendulum-v0                   rb71360    DCOACH      0      141      -969    0.0000
Pendulum-v0                   rb71360    DCOACH      0      142      -1510   0.0000
Pendulum-v0                   rb71360    DCOACH      0      143      -1131   0.0000
Pendulum-v0                   rb71360    DCOACH      0      144      -1260   0.0000
Pendulum-v0                   rb71360    DCOACH      0      145      -1200   0.0000
Pendulum-v0                   rb71360    DCOACH      0      146      -1077   0.0000
Pendulum-v0                   rb71360    DCOACH      0      147      -943    0.0000
Pendulum-v0                   rb71360    DCOACH      0      148      -1045   0.0000
Pendulum-v0                   rb71360    DCOACH      0      149      -1002   0.0000
Pendulum-v0                   rb71360    DCOACH      0      150      -1199   0.0000
Pendulum-v0                   rb71360    DCOACH      0      151      -1180   0.0000
Pendulum-v0                   rb71360    DCOACH      0      152      -997    0.0000
Pendulum-v0                   rb71360    DCOACH      0      153      -977    0.0000
Pendulum-v0                   rb71360    DCOACH      0      154      -945    0.0000
Pendulum-v0                   rb71360    DCOACH      0      155      -1171   0.0000
Pendulum-v0                   rb71360    DCOACH      0      156      -1043   0.0000
Pendulum-v0                   rb71360    DCOACH      0      157      -1162   0.0000
Pendulum-v0                   rb71360    DCOACH      0      158      -1026   0.0000
Pendulum-v0                   rb71360    DCOACH      0      159      -1130   0.0000
Pendulum-v0                   rb71360    DCOACH      0      160      -1506   0.0000
Pendulum-v0                   rb71360    DCOACH      0      161      -1157   0.0000
Pendulum-v0                   rb71360    DCOACH      0      162      -1011   0.0000
Pendulum-v0                   rb71360    DCOACH      0      163      -962    0.0000
Pendulum-v0                   rb71360    DCOACH      0      164      -1014   0.0000
Pendulum-v0                   rb71360    DCOACH      0      165      -1204   0.0000
Pendulum-v0                   rb71360    DCOACH      0      166      -1114   0.0000
Pendulum-v0                   rb71360    DCOACH      0      167      -915    0.0000
Pendulum-v0                   rb71360    DCOACH      0      168      -1410   0.0000
Pendulum-v0                   rb71360    DCOACH      0      169      -1155   0.0000
Pendulum-v0                   rb71360    DCOACH      0      170      -1218   0.0000
Pendulum-v0                   rb71360    DCOACH      0      171      -955    0.0000
Pendulum-v0                   rb71360    DCOACH      0      172      -1033   0.0000
Pendulum-v0                   rb71360    DCOACH      0      173      -1015   0.0000
Pendulum-v0                   rb71360    DCOACH      0      174      -1228   0.0000
Pendulum-v0                   rb71360    DCOACH      0      175      -1065   0.0000
Pendulum-v0                   rb71360    DCOACH      0      176      -1306   0.0000
Pendulum-v0                   rb71360    DCOACH      0      177      -956    0.0000
Pendulum-v0                   rb71360    DCOACH      0      178      -1218   0.0000
Pendulum-v0                   rb71360    DCOACH      0      179      -1075   0.0000
Pendulum-v0                   rb71360    DCOACH      0      180      -1129   0.0000
Pendulum-v0                   rb71360    DCOACH      0      181      -961    0.0000
Pendulum-v0                   rb71360    DCOACH      0      182      -1185   0.0000
Pendulum-v0                   rb71360    DCOACH      0      183      -1198   0.0000
Pendulum-v0                   rb71360    DCOACH      0      184      -1102   0.0000
Pendulum-v0                   rb71360    DCOACH      0      185      -1090   0.0000
Pendulum-v0                   rb71360    DCOACH      0      186      -1293   0.0000
Pendulum-v0                   rb71360    DCOACH      0      187      -978    0.0000
Pendulum-v0                   rb71360    DCOACH      0      188      -1333   0.0000
Pendulum-v0                   rb71360    DCOACH      0      189      -974    0.0000
Pendulum-v0                   rb71360    DCOACH      0      190      -1119   0.0000
Pendulum-v0                   rb71360    DCOACH      0      191      -1023   0.0000
Pendulum-v0                   rb71360    DCOACH      0      192      -1140   0.0000
Pendulum-v0                   rb71360    DCOACH      0      193      -1380   0.0000
Pendulum-v0                   rb71360    DCOACH      0      194      -1110   0.0000
Pendulum-v0                   rb71360    DCOACH      0      195      -1175   0.0000
Pendulum-v0                   rb71360    DCOACH      0      196      -1039   0.0000
Pendulum-v0                   rb71360    DCOACH      0      197      -1345   0.0000
Pendulum-v0                   rb71360    DCOACH      0      198      -968    0.0000
Pendulum-v0                   rb71360    DCOACH      0      199      -1068   0.0000
