Environment                   Seed       Algorithm  Error  Episode  Reward  Feedback
MountainCarContinuous-v0      dw68489    DCOACH   0      122      79      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      123      79      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      124      83      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      125      82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      126      83      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      127      82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      128      -6      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      129      -9      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      130      81      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      131      -8      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      132      77      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      133      78      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      134      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      135      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      136      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      137      82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      138      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      139      -9      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      140      -12     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      141      -16     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      142      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      143      81      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      144      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      145      -12     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      146      78      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      147      -8      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      148      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      149      -15     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      150      83      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      151      -2      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      152      -9      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      153      83      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      154      -14     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      155      -11     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      156      -8      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      157      -6      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      158      83      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      159      -12     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      160      79      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      161      83      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      162      -9      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      163      81      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      164      81      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      165      77      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      166      -2      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      167      -6      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      168      -14     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      169      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      170      82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      171      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      172      82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      173      -17     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      174      82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      175      -2      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      176      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      177      -14     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      178      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      179      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      180      81      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      181      78      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      182      79      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      183      82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      184      81      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      185      -20     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      186      81      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      187      -10     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      188      79      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      189      -7      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      190      82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      191      81      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      192      82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      193      -6      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      194      -15     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      195      -13     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      196      78      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      197      -9      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      198      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      199      78      0.0000
