Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
MountainCarContinuous-v0      md65874    DCOACH      0      173      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      174      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      175      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      176      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      177      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      178      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      179      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      180      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      181      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      182      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      183      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      184      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      185      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      186      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      187      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      188      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      189      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      190      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      191      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      192      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      193      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      194      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      195      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      196      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      197      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      198      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      199      -98     0.0000
