Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   dw88153    DCOACH      0      122      -1138   0.0000
Pendulum-v0                   dw88153    DCOACH      0      123      -1116   0.0000
Pendulum-v0                   dw88153    DCOACH      0      124      -1022   0.0000
Pendulum-v0                   dw88153    DCOACH      0      125      -1125   0.0000
Pendulum-v0                   dw88153    DCOACH      0      126      -1112   0.0000
Pendulum-v0                   dw88153    DCOACH      0      127      -1189   0.0000
Pendulum-v0                   dw88153    DCOACH      0      128      -1223   0.0000
Pendulum-v0                   dw88153    DCOACH      0      129      -1113   0.0000
Pendulum-v0                   dw88153    DCOACH      0      130      -1212   0.0000
Pendulum-v0                   dw88153    DCOACH      0      131      -1147   0.0000
Pendulum-v0                   dw88153    DCOACH      0      132      -1128   0.0000
Pendulum-v0                   dw88153    DCOACH      0      133      -1011   0.0000
Pendulum-v0                   dw88153    DCOACH      0      134      -1089   0.0000
Pendulum-v0                   dw88153    DCOACH      0      135      -1067   0.0000
Pendulum-v0                   dw88153    DCOACH      0      136      -1026   0.0000
Pendulum-v0                   dw88153    DCOACH      0      137      -1115   0.0000
Pendulum-v0                   dw88153    DCOACH      0      138      -1107   0.0000
Pendulum-v0                   dw88153    DCOACH      0      139      -1011   0.0000
Pendulum-v0                   dw88153    DCOACH      0      140      -1147   0.0000
Pendulum-v0                   dw88153    DCOACH      0      141      -1117   0.0000
Pendulum-v0                   dw88153    DCOACH      0      142      -1058   0.0000
Pendulum-v0                   dw88153    DCOACH      0      143      -1049   0.0000
Pendulum-v0                   dw88153    DCOACH      0      144      -1089   0.0000
Pendulum-v0                   dw88153    DCOACH      0      145      -1265   0.0000
Pendulum-v0                   dw88153    DCOACH      0      146      -1268   0.0000
Pendulum-v0                   dw88153    DCOACH      0      147      -1189   0.0000
Pendulum-v0                   dw88153    DCOACH      0      148      -1092   0.0000
Pendulum-v0                   dw88153    DCOACH      0      149      -1125   0.0000
Pendulum-v0                   dw88153    DCOACH      0      150      -1125   0.0000
Pendulum-v0                   dw88153    DCOACH      0      151      -1153   0.0000
Pendulum-v0                   dw88153    DCOACH      0      152      -1185   0.0000
Pendulum-v0                   dw88153    DCOACH      0      153      -1138   0.0000
Pendulum-v0                   dw88153    DCOACH      0      154      -1116   0.0000
Pendulum-v0                   dw88153    DCOACH      0      155      -1027   0.0000
Pendulum-v0                   dw88153    DCOACH      0      156      -1201   0.0000
Pendulum-v0                   dw88153    DCOACH      0      157      -1014   0.0000
Pendulum-v0                   dw88153    DCOACH      0      158      -1028   0.0000
Pendulum-v0                   dw88153    DCOACH      0      159      -1071   0.0000
Pendulum-v0                   dw88153    DCOACH      0      160      -1173   0.0000
Pendulum-v0                   dw88153    DCOACH      0      161      -1052   0.0000
Pendulum-v0                   dw88153    DCOACH      0      162      -1098   0.0000
Pendulum-v0                   dw88153    DCOACH      0      163      -1142   0.0000
Pendulum-v0                   dw88153    DCOACH      0      164      -1226   0.0000
Pendulum-v0                   dw88153    DCOACH      0      165      -1057   0.0000
Pendulum-v0                   dw88153    DCOACH      0      166      -1107   0.0000
Pendulum-v0                   dw88153    DCOACH      0      167      -1037   0.0000
Pendulum-v0                   dw88153    DCOACH      0      168      -1045   0.0000
Pendulum-v0                   dw88153    DCOACH      0      169      -1006   0.0000
Pendulum-v0                   dw88153    DCOACH      0      170      -1091   0.0000
Pendulum-v0                   dw88153    DCOACH      0      171      -1048   0.0000
Pendulum-v0                   dw88153    DCOACH      0      172      -1107   0.0000
Pendulum-v0                   dw88153    DCOACH      0      173      -1102   0.0000
Pendulum-v0                   dw88153    DCOACH      0      174      -1091   0.0000
Pendulum-v0                   dw88153    DCOACH      0      175      -1150   0.0000
Pendulum-v0                   dw88153    DCOACH      0      176      -1177   0.0000
Pendulum-v0                   dw88153    DCOACH      0      177      -1046   0.0000
Pendulum-v0                   dw88153    DCOACH      0      178      -1020   0.0000
Pendulum-v0                   dw88153    DCOACH      0      179      -1014   0.0000
Pendulum-v0                   dw88153    DCOACH      0      180      -1104   0.0000
Pendulum-v0                   dw88153    DCOACH      0      181      -1026   0.0000
Pendulum-v0                   dw88153    DCOACH      0      182      -1148   0.0000
Pendulum-v0                   dw88153    DCOACH      0      183      -1120   0.0000
Pendulum-v0                   dw88153    DCOACH      0      184      -1008   0.0000
Pendulum-v0                   dw88153    DCOACH      0      185      -1096   0.0000
Pendulum-v0                   dw88153    DCOACH      0      186      -1158   0.0000
Pendulum-v0                   dw88153    DCOACH      0      187      -1093   0.0000
Pendulum-v0                   dw88153    DCOACH      0      188      -1091   0.0000
Pendulum-v0                   dw88153    DCOACH      0      189      -1126   0.0000
Pendulum-v0                   dw88153    DCOACH      0      190      -1164   0.0000
Pendulum-v0                   dw88153    DCOACH      0      191      -1128   0.0000
Pendulum-v0                   dw88153    DCOACH      0      192      -1064   0.0000
Pendulum-v0                   dw88153    DCOACH      0      193      -1157   0.0000
Pendulum-v0                   dw88153    DCOACH      0      194      -1231   0.0000
Pendulum-v0                   dw88153    DCOACH      0      195      -1144   0.0000
Pendulum-v0                   dw88153    DCOACH      0      196      -1219   0.0000
Pendulum-v0                   dw88153    DCOACH      0      197      -1067   0.0000
Pendulum-v0                   dw88153    DCOACH      0      198      -1141   0.0000
Pendulum-v0                   dw88153    DCOACH      0      199      -1279   0.0000
