Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   rb69913    DCOACH      0      135      -1533   0.0000
Pendulum-v0                   rb69913    DCOACH      0      136      -1540   0.0000
Pendulum-v0                   rb69913    DCOACH      0      137      -1577   0.0000
Pendulum-v0                   rb69913    DCOACH      0      138      -1359   0.0000
Pendulum-v0                   rb69913    DCOACH      0      139      -1408   0.0000
Pendulum-v0                   rb69913    DCOACH      0      140      -1320   0.0000
Pendulum-v0                   rb69913    DCOACH      0      141      -1293   0.0000
Pendulum-v0                   rb69913    DCOACH      0      142      -1552   0.0000
Pendulum-v0                   rb69913    DCOACH      0      143      -1503   0.0000
Pendulum-v0                   rb69913    DCOACH      0      144      -1275   0.0000
Pendulum-v0                   rb69913    DCOACH      0      145      -1527   0.0000
Pendulum-v0                   rb69913    DCOACH      0      146      -1516   0.0000
Pendulum-v0                   rb69913    DCOACH      0      147      -1292   0.0000
Pendulum-v0                   rb69913    DCOACH      0      148      -1536   0.0000
Pendulum-v0                   rb69913    DCOACH      0      149      -1561   0.0000
Pendulum-v0                   rb69913    DCOACH      0      150      -1348   0.0000
Pendulum-v0                   rb69913    DCOACH      0      151      -1275   0.0000
Pendulum-v0                   rb69913    DCOACH      0      152      -1322   0.0000
Pendulum-v0                   rb69913    DCOACH      0      153      -1584   0.0000
Pendulum-v0                   rb69913    DCOACH      0      154      -1533   0.0000
Pendulum-v0                   rb69913    DCOACH      0      155      -1474   0.0000
Pendulum-v0                   rb69913    DCOACH      0      156      -1466   0.0000
Pendulum-v0                   rb69913    DCOACH      0      157      -1421   0.0000
Pendulum-v0                   rb69913    DCOACH      0      158      -1384   0.0000
Pendulum-v0                   rb69913    DCOACH      0      159      -1536   0.0000
Pendulum-v0                   rb69913    DCOACH      0      160      -1533   0.0000
Pendulum-v0                   rb69913    DCOACH      0      161      -1565   0.0000
Pendulum-v0                   rb69913    DCOACH      0      162      -1286   0.0000
Pendulum-v0                   rb69913    DCOACH      0      163      -1307   0.0000
Pendulum-v0                   rb69913    DCOACH      0      164      -1554   0.0000
Pendulum-v0                   rb69913    DCOACH      0      165      -1535   0.0000
Pendulum-v0                   rb69913    DCOACH      0      166      -1433   0.0000
Pendulum-v0                   rb69913    DCOACH      0      167      -1231   0.0000
Pendulum-v0                   rb69913    DCOACH      0      168      -1452   0.0000
Pendulum-v0                   rb69913    DCOACH      0      169      -1537   0.0000
Pendulum-v0                   rb69913    DCOACH      0      170      -1396   0.0000
Pendulum-v0                   rb69913    DCOACH      0      171      -1366   0.0000
Pendulum-v0                   rb69913    DCOACH      0      172      -1435   0.0000
Pendulum-v0                   rb69913    DCOACH      0      173      -1362   0.0000
Pendulum-v0                   rb69913    DCOACH      0      174      -1244   0.0000
Pendulum-v0                   rb69913    DCOACH      0      175      -1330   0.0000
Pendulum-v0                   rb69913    DCOACH      0      176      -1272   0.0000
Pendulum-v0                   rb69913    DCOACH      0      177      -1357   0.0000
Pendulum-v0                   rb69913    DCOACH      0      178      -1503   0.0000
Pendulum-v0                   rb69913    DCOACH      0      179      -1398   0.0000
Pendulum-v0                   rb69913    DCOACH      0      180      -1353   0.0000
Pendulum-v0                   rb69913    DCOACH      0      181      -1207   0.0000
Pendulum-v0                   rb69913    DCOACH      0      182      -1549   0.0000
Pendulum-v0                   rb69913    DCOACH      0      183      -1422   0.0000
Pendulum-v0                   rb69913    DCOACH      0      184      -1421   0.0000
Pendulum-v0                   rb69913    DCOACH      0      185      -1427   0.0000
Pendulum-v0                   rb69913    DCOACH      0      186      -1533   0.0000
Pendulum-v0                   rb69913    DCOACH      0      187      -1537   0.0000
Pendulum-v0                   rb69913    DCOACH      0      188      -1453   0.0000
Pendulum-v0                   rb69913    DCOACH      0      189      -1338   0.0000
Pendulum-v0                   rb69913    DCOACH      0      190      -1341   0.0000
Pendulum-v0                   rb69913    DCOACH      0      191      -1464   0.0000
Pendulum-v0                   rb69913    DCOACH      0      192      -1298   0.0000
Pendulum-v0                   rb69913    DCOACH      0      193      -1513   0.0000
Pendulum-v0                   rb69913    DCOACH      0      194      -1565   0.0000
Pendulum-v0                   rb69913    DCOACH      0      195      -1567   0.0000
Pendulum-v0                   rb69913    DCOACH      0      196      -1478   0.0000
Pendulum-v0                   rb69913    DCOACH      0      197      -1535   0.0000
Pendulum-v0                   rb69913    DCOACH      0      198      -1342   0.0000
Pendulum-v0                   rb69913    DCOACH      0      199      -1261   0.0000
