Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   dw89333    DCOACH      0      150      -1568   0.0000
Pendulum-v0                   dw89333    DCOACH      0      151      -1657   0.0000
Pendulum-v0                   dw89333    DCOACH      0      152      -1559   0.0000
Pendulum-v0                   dw89333    DCOACH      0      153      -1646   0.0000
Pendulum-v0                   dw89333    DCOACH      0      154      -1531   0.0000
Pendulum-v0                   dw89333    DCOACH      0      155      -1648   0.0000
Pendulum-v0                   dw89333    DCOACH      0      156      -1589   0.0000
Pendulum-v0                   dw89333    DCOACH      0      157      -1626   0.0000
Pendulum-v0                   dw89333    DCOACH      0      158      -1593   0.0000
Pendulum-v0                   dw89333    DCOACH      0      159      -1585   0.0000
Pendulum-v0                   dw89333    DCOACH      0      160      -1495   0.0000
Pendulum-v0                   dw89333    DCOACH      0      161      -1655   0.0000
Pendulum-v0                   dw89333    DCOACH      0      162      -1535   0.0000
Pendulum-v0                   dw89333    DCOACH      0      163      -1625   0.0000
Pendulum-v0                   dw89333    DCOACH      0      164      -1555   0.0000
Pendulum-v0                   dw89333    DCOACH      0      165      -1541   0.0000
Pendulum-v0                   dw89333    DCOACH      0      166      -1589   0.0000
Pendulum-v0                   dw89333    DCOACH      0      167      -1632   0.0000
Pendulum-v0                   dw89333    DCOACH      0      168      -1540   0.0000
Pendulum-v0                   dw89333    DCOACH      0      169      -1543   0.0000
Pendulum-v0                   dw89333    DCOACH      0      170      -1579   0.0000
Pendulum-v0                   dw89333    DCOACH      0      171      -1564   0.0000
Pendulum-v0                   dw89333    DCOACH      0      172      -1633   0.0000
Pendulum-v0                   dw89333    DCOACH      0      173      -1621   0.0000
Pendulum-v0                   dw89333    DCOACH      0      174      -1566   0.0000
Pendulum-v0                   dw89333    DCOACH      0      175      -1535   0.0000
Pendulum-v0                   dw89333    DCOACH      0      176      -1617   0.0000
Pendulum-v0                   dw89333    DCOACH      0      177      -1544   0.0000
Pendulum-v0                   dw89333    DCOACH      0      178      -1529   0.0000
Pendulum-v0                   dw89333    DCOACH      0      179      -1633   0.0000
Pendulum-v0                   dw89333    DCOACH      0      180      -1623   0.0000
Pendulum-v0                   dw89333    DCOACH      0      181      -1527   0.0000
Pendulum-v0                   dw89333    DCOACH      0      182      -1616   0.0000
Pendulum-v0                   dw89333    DCOACH      0      183      -1654   0.0000
Pendulum-v0                   dw89333    DCOACH      0      184      -1498   0.0000
Pendulum-v0                   dw89333    DCOACH      0      185      -1644   0.0000
Pendulum-v0                   dw89333    DCOACH      0      186      -1531   0.0000
Pendulum-v0                   dw89333    DCOACH      0      187      -1596   0.0000
Pendulum-v0                   dw89333    DCOACH      0      188      -1564   0.0000
Pendulum-v0                   dw89333    DCOACH      0      189      -1513   0.0000
Pendulum-v0                   dw89333    DCOACH      0      190      -1629   0.0000
Pendulum-v0                   dw89333    DCOACH      0      191      -1533   0.0000
Pendulum-v0                   dw89333    DCOACH      0      192      -1625   0.0000
Pendulum-v0                   dw89333    DCOACH      0      193      -1609   0.0000
Pendulum-v0                   dw89333    DCOACH      0      194      -1409   0.0000
Pendulum-v0                   dw89333    DCOACH      0      195      -1574   0.0000
Pendulum-v0                   dw89333    DCOACH      0      196      -1508   0.0000
Pendulum-v0                   dw89333    DCOACH      0      197      -1558   0.0000
Pendulum-v0                   dw89333    DCOACH      0      198      -1525   0.0000
Pendulum-v0                   dw89333    DCOACH      0      199      -1586   0.0000
