Environment              Seed     Algorithm Error   Episode Reward  Gain    Feedback
MountainCarContinuous-v0 js08219  PPMP      0       131     93      0.5274  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       132     93      0.5282  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       133     93      0.5285  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       134     93      0.5274  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       135     93      0.5236  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       136     93      0.5221  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       137     93      0.5232  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       138     92      0.5240  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       139     93      0.5191  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       140     93      0.5191  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       141     93      0.5188  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       142     93      0.5192  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       143     93      0.5176  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       144     93      0.5167  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       145     93      0.5161  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       146     93      0.5159  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       147     93      0.5119  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       148     93      0.5109  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       149     93      0.5143  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       150     93      0.5066  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       151     93      0.5130  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       152     93      0.5116  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       153     93      0.5159  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       154     93      0.5174  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       155     93      0.5124  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       156     93      0.5191  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       157     93      0.5165  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       158     93      0.5195  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       159     93      0.5194  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       160     93      0.5197  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       161     93      0.5229  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       162     93      0.5265  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       163     93      0.5179  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       164     93      0.5204  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       165     93      0.5189  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       166     93      0.5180  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       167     93      0.5212  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       168     93      0.5260  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       169     93      0.5247  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       170     93      0.5173  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       171     93      0.5169  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       172     93      0.5164  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       173     93      0.5173  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       174     93      0.5128  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       175     93      0.5075  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       176     93      0.5089  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       177     93      0.5087  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       178     94      0.5144  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       179     93      0.5196  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       180     93      0.5174  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       181     92      0.5206  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       182     93      0.5059  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       183     93      0.5169  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       184     93      0.5058  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       185     93      0.5087  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       186     93      0.5073  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       187     93      0.5081  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       188     93      0.5107  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       189     93      0.5076  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       190     94      0.5069  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       191     94      0.5079  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       192     93      0.5096  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       193     93      0.5124  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       194     93      0.5117  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       195     93      0.5127  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       196     93      0.5108  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       197     93      0.5118  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       198     93      0.5100  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       199     93      0.5139  0.0000
