Environment                   Seed       Algorithm  Error  Episode  Reward  Feedback
MountainCarContinuous-v0      js81168    DCOACH   0      88       58      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      89       -50     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      90       70      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      91       69      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      92       56      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      93       58      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      94       65      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      95       74      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      96       64      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      97       80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      98       75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      99       66      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      100      65      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      101      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      102      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      103      69      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      104      58      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      105      -51     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      106      68      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      107      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      108      -52     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      109      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      110      70      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      111      55      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      112      74      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      113      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      114      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      115      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      116      78      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      117      70      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      118      65      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      119      74      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      120      -51     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      121      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      122      61      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      123      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      124      74      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      125      66      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      126      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      127      70      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      128      70      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      129      -50     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      130      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      131      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      132      72      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      133      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      134      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      135      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      136      74      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      137      79      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      138      70      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      139      51      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      140      70      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      141      61      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      142      -51     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      143      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      144      74      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      145      72      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      146      55      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      147      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      148      65      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      149      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      150      -51     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      151      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      152      -51     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      153      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      154      70      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      155      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      156      72      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      157      53      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      158      56      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      159      56      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      160      79      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      161      50      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      162      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      163      65      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      164      60      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      165      -51     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      166      -50     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      167      72      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      168      74      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      169      74      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      170      79      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      171      -51     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      172      71      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      173      64      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      174      56      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      175      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      176      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      177      65      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      178      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      179      -52     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      180      73      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      181      70      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      182      -51     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      183      72      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      184      51      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      185      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      186      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      187      70      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      188      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      189      54      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      190      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      191      60      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      192      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      193      61      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      194      -52     0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      195      80      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      196      75      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      197      74      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      198      66      0.0000
MountainCarContinuous-v0      js81168    DCOACH   0      199      51      0.0000
